,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,180106,,,4.85714,,NL,,R4,Belgium,2017
1,A3140,Y2,070504,,,123.5,,FR,,R2,Belgium,2017
2,A3140,Y2,070504,,,77.3,,FR,D10,,Belgium,2017
3,A4010,Y2,070504,,H3,22.38,,FR,D10,,Belgium,2017
4,A4010,Y2,070701,,,514.464,,FR,D10,,Belgium,2017
5,A4010,Y2,070701,,,260.0,,GB,,R5,Belgium,2017
6,A3150,Y2,070707,,H3,82.74,,DE,,R5,Belgium,2017
7,A4010,Y2,160508,,H4.1,3.821,,DE,D10,,Belgium,2017
8,,Y3,070503,,H3,23.32,,FR,,R2,Belgium,2017
9,A4030,Y4,070403,,H6.1,20.0,,NL,,R5,Belgium,2017
10,A4030,Y4,200119,,H4.3,12.088,,DE,D10,,Belgium,2017
11,A3140,Y6,070104,,H3,400.42588,,DE,,R1,Belgium,2017
12,A3140,Y6,070104,,,268.4,,DE,D10,,Belgium,2017
13,A3140,Y6,070104,,H3,560.0,,FR,,R1,Belgium,2017
14,A3140,Y6,070104,,H3,1286.63328,,FR,,R2,Belgium,2017
15,A3140,Y6,070104,,H3,1299.22,,FR,,R12,Belgium,2017
16,A3140,Y6,070104,,H3,911.24,,NL,,R12,Belgium,2017
17,A3140,Y6,070108,,H6.1,638.26264,,DE,,R1,Belgium,2017
18,A3140,Y6,070108,,H3,360.27579,,DE,,R3,Belgium,2017
19,A3140,Y6,070108,,H6.1,1178.20333,,FR,,R1,Belgium,2017
20,A4140,Y6,070108,,H3,1975.67607,,FR,D10,,Belgium,2017
21,,Y6,070108,,H6.1,61.05,,DE,,R1,Belgium,2017
22,,Y6,070108,,H6.1,59.295,,DE,D10,,Belgium,2017
23,A4070,Y6,070208,,,73.38,,DE,,R12,Belgium,2017
24,A3140,Y6,070304,,H3,173.98,,FR,,R2,Belgium,2017
25,A3140,Y6,070401,,,640.2,,DE,D10,,Belgium,2017
26,A4010,Y6,070504,,,6518.46,,FR,,R2,Belgium,2017
