,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,03 03 11,AC270,,992.3,,SI,,R3,Croatia,2018
1,A1160,"Y31,Y34",16 06 01*,,"H8,H12",736.128,,BA,,R4,Croatia,2018
2,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H6.1,H11,H12",1250.674,,BA,,R4,Croatia,2018
3,A1180,Y29,20 01 21*,,H12,4.9,,BA,,R5,Croatia,2018
4,A1160,"Y31,Y34",16 06 01*, ,"H8,H12",924.7865,,RS,,R4,Croatia,2018
5,A1160,"Y31,Y34",16 06 01*,,"H8,H12",1412.5115,,RS,,R4,Croatia,2018
6,A1160,"Y31,Y34",16 06 01*,,"H8,H12",68.33,,HU,,R4,Croatia,2018
7,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H12,H6.1,H11",60.016,,SI,,R4,Croatia,2018
8,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H12,H6.1,H11",239.977,,SI,,R4,Croatia,2018
9,A1160,"Y31,Y34",16 06 01*,,"H8,H12",211.488,,ME,,R4,Croatia,2018
10,A1160,"Y31,Y34",16 06 01*,,"H8,H12",14.077,,AT,,R4,Croatia,2018
11,A1180,Y45,20 01 23*,,H12,10.08,,BA,,R4,Croatia,2018
12,,Y_,19 12 10,,,647.56,SI,AT,,R1,Croatia,2018
13,,Y_,19 12 10,,,653.28,SI,AT,,R1,Croatia,2018
14,A4060,Y9,13 05 07*,,H12,47.36,,IT,,R1,Croatia,2018
15,,Y_,19 12 10,,,406.82,,AT,,R1,Croatia,2018
16,,Y_,19 12 10,,,1017.92,,IT,,R1,Croatia,2018
17,A3020,Y8,13 02 05*,,"H12,H13",452.66,,AT,,R1,Croatia,2018
18,A4060,Y9,13 05 07*,,H12,143.56,,IT,,R1,Croatia,2018
19,,Y_,19 08 05,,,295.62,,IT,,R1,Croatia,2018
20,,Y18,19 12 10,,,1805.54,SI,AT,,R1,Croatia,2018
21,A3020,Y8,13 02 05*,,"H11,H12",275.14,,SI,,R1,Croatia,2018
22,,Y18,19 12 10,,,2511.05,SI,AT,,R1,Croatia,2018
23,,Y_,19 12 10,,,1542.8,SI,IT,,R1,Croatia,2018
24,A3020,Y8,13 02 05*,"HP5, HP7, HP14","H11,H12,H13",65.74,,SI,,R1,Croatia,2018
25,A3020,Y8,13 02 05*,,"H12,H13",136.56,SI,AT,,R1,Croatia,2018
26,,Y_,19 12 12,,,1950.28,,SI,,R1,Croatia,2018
27,,Y_,19 12 12,,,1075.56,,SI,,R1,Croatia,2018
28,,Y_,19 12 12,,,500.0,,SI,,R1,Croatia,2018
29,,Y_,19 10 06,,,96.0,"AT,DE",CH,,R4,Croatia,2018
