,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,16 06 01*,Lead acid batteries,,343.674,LV,LT,,R4,Estonia,2019
1,A1160,Y31,16 06 01*,Lead acid batteries,,9915.224,,FI,,R4,Estonia,2019
2,A1160,Y31,16 06 01*,Lead acid batteries,,2269.7,,LV,,R4,Estonia,2019
3,A1160,Y31,16 06 01*,Lead acid batteries,,2057.407,,SE,,R4,Estonia,2019
4,A4090,"Y34,Y31",16 06 06*,Electrolyte from batteries and accumulators,,161.72,,FI,,R5,Estonia,2019
5,A3150,"Y6,Y45",07 07 03*,Organic containing solvents,,73.34,,LV,,R1,Estonia,2019
6,A3150,"Y6,Y45",07 06 03*,Organic containing solvents,,40.827,,LV,,"R12,R1",Estonia,2019
7,A3150,Y12,08 01 11*,Organic solvents ,,43.398,,LV,,"R12,R1",Estonia,2019
8,A3150,Y12,08 01 11*,Organic solvents ,,46.0,,LV,,R1,Estonia,2019
9,A4060,Y9,13 02 08*,Waste containing oil,,50.26,,LV,,R1,Estonia,2019
10,A4060,Y9,13 02 08*,Waste containing oil,,76.4,,LV,,R9,Estonia,2019
11,A4060,Y9,13 04 02*,Waste containing oil,,56.0,,FI,,R12,Estonia,2019
12,A4060,Y9,13 05 06*,Waste containing oil,,1163.0,,LV,,R3,Estonia,2019
13,A4060,Y9,13 05 07*,Waste containing oil,,6.7,,LV,,R3,Estonia,2019
14,A3020,Y9,13 07 03*,Waste fuel,,18.28,,LV,,R3,Estonia,2019
15,A4060,Y9,16 07 08*,Waste containing oil,,87.71,,SE,,R3,Estonia,2019
16,,Y44,14 06 01*,"Waste containing chlorofluorocarbons, HCFC, HFC",,1.245,,LV,D10,,Estonia,2019
17,A4130,Y12,15 01 11*,Packaging containing hazardous substances,,14.36,LV,LT,D10,,Estonia,2019
18,A3180,Y2,16 03 05*,Organic waste containing hazardous substances,,58.989,,LV,,"R12,R1",Estonia,2019
19,A4140,"Y2,Y14","16 05 06*, 18 01 06*",Chemicals ,,10.55,,LV,,"R12,R1",Estonia,2019
20,A3140,"Y12,Y14,Y41,Y42",20 01 13*,Solvents,,180.797,,LV,,"R12,R1",Estonia,2019
21,A4140,Y3,20 01 31*,Cytotoxic and cytostatic medicines,,0.005,,LV,,R1,Estonia,2019
22,A1180,Y29,20 01 35*,WEEE,,245.1,,SE,,R12,Estonia,2019
23,A1180,Y29,20 01 35*,WEEE,,318.9,,FI,,R12,Estonia,2019
24,Y46,,20 03 01,Mixed municipal waste,,44144.0,,FI,,R1,Estonia,2019
25,,Y2,19 12 11* ,Waste containing hazardous substances,,60.39,,LV,,"R12,R1",Estonia,2019
26,Y46,,19 12 10,RDF,,4200.0,,FI,,R1,Estonia,2019
27,Y46,,19 12 10,RDF,,2563.52,,IE,,R1,Estonia,2019
