,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4010,Y2,07 01 01*,,,25.92,,DE,D10,,Italy,2020
1,A4010,Y2,07 05 01*,,,92.68,,DE,,R5,Italy,2020
2,A4010,Y2,07 05 01*,,,1438.8,,ES,D10,,Italy,2020
3,A4010,Y2,07 05 01*,,,2299.68,,FR,D10,,Italy,2020
4,A4010,Y2,07 05 01*,,,139.78,,HU,,R5,Italy,2020
5,A4010,Y2,07 05 03*,,,95.02,,DE,D10,,Italy,2020
6,A4010,Y2,07 05 04*,,,275.56,,DE,D10,,Italy,2020
7,A4130,Y2,15 01 10*,,,138.91,,FR,,R1,Italy,2020
8,,"Y2,Y3,Y4,Y5,Y6,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y29,Y34,Y35,Y37,Y39,Y40,Y41,Y42,Y45","06 04 04*,06 10 02*,16 01 08*,16 03 03*,16 03 04,16 03 05*,16 03 06,16 05 06*,16 05 07*,16 05 08*,16 05 09,16 07 09*,16 08 02*,16 08 07*,16 09 01*,16 09 02*,16 09 03*,16 09 04*,18 01 10*",,,46.2,,DE,D10,,Italy,2020
9,,"Y2,Y3,Y4,Y5,Y6,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y29,Y34,Y35,Y37,Y39,Y40,Y41,Y42,Y45","06 04 04*,06 10 02*,16 01 08*,16 03 03*,16 03 04,16 03 05*,16 03 06,16 05 06*,16 05 07*,16 05 08*,16 05 09,16 08 02*,16 08 07*,16 09 01*,16 09 02*,16 09 03*,16 09 04*,18 01 10*",,,1.06,,DE,D10,,Italy,2020
10,,"Y2,Y3,Y4,Y5,Y6,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y29,Y34,Y35,Y37,Y39,Y40,Y41,Y42,Y45","06 10 02*,16 03 04,16 03 06,16 05 06*,16 05 07*,16 05 08*,16 05 09,18 01 10*",,,5.66,,DE,D10,,Italy,2020
11,,"Y2,Y3,Y4,Y5,Y6,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y29,Y34,Y35,Y37,Y39,Y40,Y41,Y42,Y45","16 03 03*,16 03 05*,16 07 09*,16 08 02*,16 08 07*,16 09 01*,16 09 02*,16 09 03*,16 09 04*",,,15.49,,DE,D10,,Italy,2020
