,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y_,160601,Waste lead acid batteries,,23171.696,,DE,,R4,Czechia,2017
1,A1160,Y_,"160601, 200134",Waste lead acid batteries,,177.42,DE,AT,,R4,Czechia,2017
2,A1160,Y31,160601,Waste lead acid batteries,,2975.774,"HR,HU,SK",BA,,R4,Czechia,2017
3,A1160,Y_,160601,Waste lead acid batteries,,1417.48,SK,HU,,R4,Czechia,2017
4,A1160,Y_,191211,Waste lead acid batteries,,6620.96,PL,LT,,R4,Czechia,2017
5,A1020,Y31,191211,Waste lead acid batteries,,144.124,PL,LT,,R4,Czechia,2017
6,A1020,Y31,191211,Waste lead acid batteries,,140.795,"FR,BE,NL,DE",GB,,R4,Czechia,2017
7,A4090,Y18,060313,Solid salts and solutions containing heavy metals,,15.165,,AT,,R4,Czechia,2017
8,,Y_,"160211, 200123",Discarded equipment containing chlorofluorocarbons,,163.7,,DE,,R4,Czechia,2017
9,,Y_,200123,Discarded equipment containing chlorofluorocarbons,,95.54,,DE,,R4,Czechia,2017
10,A1180,Y45,"160211, 200123",Refrigerators,,334.49,,SK,,"R3,R4",Czechia,2017
11,A1180,Y_,160213,TV-sets and monitors,,1240.899,,DE,,R12,Czechia,2017
12,A1180,Y45,"160211, 200123",Discarded equipment containing chlorofluorocarbons,,316.327,,SK,,"R12,R3,R4",Czechia,2017
13,"A1180,Y46",Y_,"160213, 200135",TV-sets and monitors,,623.643,,SK,,"R12,R3,R4",Czechia,2017
14,A1170,Y26,160602,Ni-Cd batteries,,230.344,"FR,DE",ES,,"R12,R4",Czechia,2017
15,A1170,Y26,160602,Ni-Cd batteries,,19.53,"HR,SI,AT",RS,,"R12,R4",Czechia,2017
16,A1020,Y31,100404,Flue-gas dust,,340.415,,DE,,R4,Czechia,2017
17,A1060,"Y17,Y23",110105,Pickling liquor containing zinc chloride,,417.4,,PL,,R4,Czechia,2017
18,A1030,Y24,060403,Waste containing arsenic,,3.6,,SK,,R5,Czechia,2017
19,A3140,"Y42,Y12",070104,Waste non-halogenated organic solvents but excluding such wastes specified on list B,,91.15,,SK,,R1,Czechia,2017
20,A2030,Y_,160802,Spent catalyst,,218.395,,SK,,R4,Czechia,2017
21,A1020,Y_,191211,Waste lead ,,789.64,DE,FR,,R4,Czechia,2017
22,A1010,Y_,191211,Waste lead ,,120.42,,DE,,R4,Czechia,2017
23,A2050,"Y36,Y42",150111,Empty acetylene pressure containers containing asbestos,,69.7,DE,CH,,"R12,R4",Czechia,2017
24,A2050,"Y36,Y42",150111,Empty acetylene pressure containers containing asbestos,,346.9,,DE,,"R12,R4",Czechia,2017
25,,"Y36,Y42",150111,Empty acetylene pressure containers containing asbestos,,85.0,"FR,DE",ES,,"R12,R4",Czechia,2017
26,A2050,"Y36,Y42",150111,Empty acetylene pressure containers containing asbestos,,995.55,"BE,NL,DE",GB,,"R12,R4",Czechia,2017
27,,Y42,150111,Empty acetylene pressure containers containing asbestos,,557.86,"BE,NL,DE",GB,,"R12,R4",Czechia,2017
28,A2050,"Y36,Y42",150111,Empty acetylene pressure containers containing asbestos,,122.0,"ES,FR,DE",PT,,"R12,R4",Czechia,2017
29,,Y18,191210,Combustible waste (refuse derived fuel),,25829.43,,AT,,R1,Czechia,2017
30,,Y18,191210,Combustible waste (refuse derived fuel),,5866.64,,AT,,R1,Czechia,2017
31,,Y18,191210,Combustible waste (refuse derived fuel),,35322.15,,DE,,R1,Czechia,2017
32,,Y18,191210,Combustible waste (refuse derived fuel),,8805.32,,DE,,"R13,R1",Czechia,2017
33,,Y18,191210,Combustible waste (refuse derived fuel),,117.4,AT,IT,,R1,Czechia,2017
34,,Y18,190210,Combustible waste,,1831.13,AT,IT,,R1,Czechia,2017
35,,Y18,"191207, AC170",Wood,,3252.4,,DE,,R3,Czechia,2017
36,,Y18,"191207, AC170",Wood,,115525.367,,DE,,R3,Czechia,2017
37,,Y18,"150103,191207, AC170",Wood,,8152.62,,DE,,R3,Czechia,2017
38,,Y18,"030105,150103,170201,191207,200138, AC170",Wood,,1976.84,,DE,,R3,Czechia,2017
39,,Y18,"030105,170201,191207,200138, AC170",Wood,,22070.42,,DE,,R3,Czechia,2017
40,,Y18,"150103,170201,191207,200138, AC170",Wood,,40624.16,,DE,,R3,Czechia,2017
41,,Y18,"191207, AC170",Wood,,5651.9,DE,CH,,R3,Czechia,2017
42,,Y18,"191207, AC170",Wood,,738.56,DE,FR,,R3,Czechia,2017
43,,Y18,"030105,150103,170201,191207,200138, AC170",Wood,,55923.61,,AT,,R3,Czechia,2017
44,,Y18,"030105,150103,170201,191207,200138, AC170",Wood,,16004.15,,AT,,R3,Czechia,2017
45,,Y18,"030105,150103,170201,191207,200138, AC170",Wood,,582.53,,SK,,R3,Czechia,2017
