,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,,batteries waste,H8,67.66,"DE,PK",AF,D9,R4,Pakistan,2017
1,A1160,Y31,,batteries waste,H8,220.0,"IN,PK",AF,D9,R4,Pakistan,2017
2,B1010,,HS 7204.4990,iron and steel scrap,H13,300.0,,GB,,R4,Pakistan,2017
