,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,180106,,,3.0,,NL,,R4,Belgium,2018
1,A3140,Y2,70504,,,232.66,,DE,D10,,Belgium,2018
2,A3140,Y2,70504, ,,138.24,,FR,,R2,Belgium,2018
3,A3140,Y2,70504,,,497.856,,FR,D10,,Belgium,2018
4,A4010,Y2,70504, ,,25.0,,FR,,R2,Belgium,2018
5,A4010,Y2,70701,,,175.56,,FR,D10,,Belgium,2018
6,A3150,Y2,70707,,,255.18,,DE,,R5,Belgium,2018
7,A3150,Y2,70707,,,23.8,,NL,,R5,Belgium,2018
8,,Y3,70503,,,14.14,,FR,,R2,Belgium,2018
9,,Y3,70504,,,32.0,,FR,,R2,Belgium,2018
10,A4030,Y4,70401,,,538.64,,DE,D10,,Belgium,2018
11,A4030,Y4,200119,,,4.68,,DE,D10,,Belgium,2018
12,,Y5,191206,,,175.34,,DE,,R1,Belgium,2018
13,A3140,Y6,70101,,,0.647,,DE,D10,,Belgium,2018
14,A3140,Y6,70104,,,45.16,,DE,,R1,Belgium,2018
15,A3140,Y6,70104,,,403.51,,DE,,R2,Belgium,2018
16,A3140,Y6,70104,,,320.0,,FR,,R1,Belgium,2018
17,A3140,Y6,70104,,,605.99086,,FR,,R2,Belgium,2018
18,A3140,Y6,70104,,,1917.42994,,FR,,R12,Belgium,2018
19,A3140,Y6,70104,,,1759.79824,,NL,,R12,Belgium,2018
20,A3140,Y6,70108,,,564.04,,DE,,R1,Belgium,2018
21,A3140,Y6,70108,,,482.79714,,DE,,R3,Belgium,2018
22,A3140,Y6,70108,,,1249.73,,FR,,R1,Belgium,2018
23,A4140,Y6,70108,,,366.547,,DE,D10,,Belgium,2018
24,A4140,Y6,70108,,,1782.5675,,FR,D10,,Belgium,2018
25,,Y6,70108,,,783.11557,,DE,,R1,Belgium,2018
