,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3140,Y6,08 01 11,,H3,111.86,,CZ,,R2,Slovakia,2020
1,,Y18,19 02 11,"HP4, HP5, HP7, HP10, HP14",H12,4206.75,AT,IT,,R1,Slovakia,2020
2,,Y18,19 12 11,"HP4,HP5,HP7,HP10,HP14",H12,1355.39,AT,IT,,R1,Slovakia,2020
3,A1010,Y24,06 04 03,,"H6.1,H12",51.444,CZ,DE,,R4,Slovakia,2020
4,,Y32,"10 03 08, 10 03 09, 10 03 15, 10 03 99, 10 10 99","HP1,HP3,HP4,HP5,HP6,HP14,HP15","H4.3,H12",413.912,,CZ,,R4,Slovakia,2020
5,,Y32,"17 04 09, 12 01 99","HP4,HP5,HP15","H11,H12",57.21,,CZ,,R4,Slovakia,2020
6,A1180,Y45,20 01 21,-,H12,3.031,,CZ,,"R4,R12",Slovakia,2020
7,,Y18,19 12 10,,,15149.59,,AT,,R1,Slovakia,2020
8,,Y18,19 12 10,-,,4927.3,AT,IT,,R1,Slovakia,2020
9,,Y18,19 12 12,-,,5351.32,AT,IT,,R1,Slovakia,2020
10,,Y18,19 12 12,,,2605.89,,AT,,R1,Slovakia,2020
11,Y46,Y18,19 12 12,,,9805.05,,AT,,"R1,R12",Slovakia,2020
