,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4100,,10 12 09*,off-gas cleaning residues,H12,899.23,-,IT,D1,,Austria,2016
1,A2030,,16 08 02*,spent catalysts,H11,1650.925,DE,BE,,R8,Austria,2016
2,A2030,,16 08 02*,spent catalysts,H4.2,4388.98,"RO,HU",BG,,R8,Austria,2016
3,A2030,,16 08 02*,spent catalysts,H6.1,4121.09,DE,FI,,R8,Austria,2016
4,A2030,,16 08 02*,spent catalysts,H6.1,3127.886,,SK,,R8,Austria,2016
5,A2030,,16 08 02*,spent catalysts,H4.2,5899.917,CZ,PL,,R4,Austria,2016
6,A4140,,16 05 06*,chemicals,H8,47.849,SI,HR,D9,,Austria,2016
7,A1180,,16 02 13*,WEEEs,H13,9797.804,,DE,,R4,Austria,2016
8,,,16 05 07*,pyrophoric magnesium,H4.1,0.66,-,DE,,R4,Austria,2016
9,A4140,,10 01 04*,V-bearing fly ash,H6.1,314.114,DE,NL,,R4,Austria,2016
10,A4010,Y2,07 05 08*,production waste,H6.1,22.38,"HR,SI",BA,D10,,Austria,2016
11,A4010,Y2,07 05 08*,production waste,H3,121.88,SI,HR,D10,,Austria,2016
12,A4010,Y2,07 05 13*,production waste,H11,185.36,"HR,SI",RS,D10,,Austria,2016
13,A4030,Y4,02 01 08*,chemicals,H6.1,68.5,SI,HR,D10,,Austria,2016
14,A4030,Y4,20 01 19*,pesticides,H12,41.34,SI,HR,D10,,Austria,2016
15,A4030,Y4,07 04 13*,production waste,H3,77.82,"HR,SI",RS,D10,,Austria,2016
16,A4030,Y4,06 13 01*,pesticides,H6.1,53.54,"HR,SI",RS,D10,,Austria,2016
17,A3150,Y6,19 02 08*,pre-mixed liquid waste,H3,314.68,SI,HR,D10,,Austria,2016
18,A3020,Y8,13 02 05*,waste oil,H12,73.46,,SI,,R1,Austria,2016
19,A3020,Y8,13 02 05*,waste oil,H13,881.34,,SI,,R13,Austria,2016
20,A3020,Y8,19 02 07*,waste oil,H13,636.54,,SI,,R13,Austria,2016
21,A3020,Y8,19 02 07*,waste oil,H12,25.68,,SI,,R1,Austria,2016
22,A3020,Y8,19 02 07*,waste oil,H12,51.05,,SK,,R1,Austria,2016
23,A3020,Y8,19 02 08*,waste oil,H12,47.44,,IT,,R1,Austria,2016
24,A4130,Y8,15 01 10*,contaminated packaging,H12,25.04,"HR,SI",RS,D10,,Austria,2016
25,A4140,Y8,06 06 02*,sludge,H3,54.96,"HR,SI",RS,D10,,Austria,2016
26,A4060,Y8,13 04 03*,oil-water mixtures,H12,209.8,,SI,D10,,Austria,2016
27,A4060,Y8,13 04 03*,oil-water mixtures,H12,45.6,,SI,D15,,Austria,2016
28,,Y8,19 02 05*,oily sludge from C/P-treatment,H13,12.54,-,HU,D10,,Austria,2016
29,A3020,Y8,13 01 11*,pre-mixed wastes,H13,98.96,"HR,SI",RS,D10,,Austria,2016
30,A4060,Y9,13 05 07*,oil/water-mixtures,H13,387.15,-,DE,D9,,Austria,2016
31,A4060,Y9,19 02 07*,oil/water-mixtures,H12,311.44,-,HU,D10,,Austria,2016
32,A4060,Y9,12 01 12*,emulsions,H3,6.78,-,IT,D10,,Austria,2016
33,A4060,Y9,12 01 09*,emulsions,H13,344.51,-,SI,,R3,Austria,2016
34,A3180,Y10,13 03 01*,PCB-waste,H12,12.92,SI,HR,D10,,Austria,2016
35,A3180,Y10,16 02 09*,PCB containing equipment,H12,5.8,-,SI,D10,,Austria,2016
36,A1190,Y11,17 04 10*,tar containing cable,H13,97.87,-,CH,,R13,Austria,2016
37,A1190,Y11,17 04 10*,tar containing cable,H13,89.66,-,DE,,R4,Austria,2016
38,A4160,Y12,15 02 02*,activated carbon,H12,307.34,-,CZ,,R7,Austria,2016
39,A4130,Y12,15 01 10*,packaging,H4.1,614.2,SI,HR,,R4,Austria,2016
40,A4070,Y12,08 01 11*,paint,H4.1,0.7,-,IT,D10,,Austria,2016
41,A4070,Y12,08 01 11*,paint,H3,419.58,"HR,SI",RS,D10,,Austria,2016
42,A3050,Y13,08 04 09*,solvent containing sludge,H3,82.68,SI,HR,D10,,Austria,2016
43,,Y16,09 01 01*,photo chemicals,H13,38.84,SI,HR,D9,,Austria,2016
44,A1060,Y17,11 01 05*,etching solution,H8,271.35,LI,CH,,R5,Austria,2016
45,A1050,Y17,11 01 09*,galvanic sludge,H13,52.14,-,CH,,R12,Austria,2016
46,,Y17,12 01 18*,grinding sludge,H13,924.49,-,CH,,R4,Austria,2016
